image_id,class_id,class_name,class_folder,image_name,image_path,image_full_path,split,is_train,bbox_x,bbox_y,bbox_width,bbox_height
6488,111,111.Loggerhead_Shrike,111.Loggerhead_Shrike,Loggerhead_Shrike_0117_104838.jpg,111.Loggerhead_Shrike/Loggerhead_Shrike_0117_104838.jpg,/home/mark/Escritorio/upv/proyectos/Proyecto-IA/Parte-2_Analisis_Exploratorio_Datos/CUB_200_2011/CUB_200_2011/images/111.Loggerhead_Shrike/Loggerhead_Shrike_0117_104838.jpg,train,1,122.0,98.0,208.0,178.0
6489,111,111.Loggerhead_Shrike,111.Loggerhead_Shrike,Loggerhead_Shrike_0029_104849.jpg,111.Loggerhead_Shrike/Loggerhead_Shrike_0029_104849.jpg,/home/mark/Escritorio/upv/proyectos/Proyecto-IA/Parte-2_Analisis_Exploratorio_Datos/CUB_200_2011/CUB_200_2011/images/111.Loggerhead_Shrike/Loggerhead_Shrike_0029_104849.jpg,train,1,51.0,115.0,257.0,345.0
6490,111,111.Loggerhead_Shrike,111.Loggerhead_Shrike,Loggerhead_Shrike_0129_106389.jpg,111.Loggerhead_Shrike/Loggerhead_Shrike_0129_106389.jpg,/home/mark/Escritorio/upv/proyectos/Proyecto-IA/Parte-2_Analisis_Exploratorio_Datos/CUB_200_2011/CUB_200_2011/images/111.Loggerhead_Shrike/Loggerhead_Shrike_0129_106389.jpg,train,1,83.0,38.0,237.0,345.0
6491,111,111.Loggerhead_Shrike,111.Loggerhead_Shrike,Loggerhead_Shrike_0065_104856.jpg,111.Loggerhead_Shrike/Loggerhead_Shrike_0065_104856.jpg,/home/mark/Escritorio/upv/proyectos/Proyecto-IA/Parte-2_Analisis_Exploratorio_Datos/CUB_200_2011/CUB_200_2011/images/111.Loggerhead_Shrike/Loggerhead_Shrike_0065_104856.jpg,train,1,239.0,134.0,208.0,139.0
6492,111,111.Loggerhead_Shrike,111.Loggerhead_Shrike,Loggerhead_Shrike_0010_104866.jpg,111.Loggerhead_Shrike/Loggerhead_Shrike_0010_104866.jpg,/home/mark/Escritorio/upv/proyectos/Proyecto-IA/Parte-2_Analisis_Exploratorio_Datos/CUB_200_2011/CUB_200_2011/images/111.Loggerhead_Shrike/Loggerhead_Shrike_0010_104866.jpg,test,0,100.0,137.0,113.0,150.0
6493,111,111.Loggerhead_Shrike,111.Loggerhead_Shrike,Loggerhead_Shrike_0023_105892.jpg,111.Loggerhead_Shrike/Loggerhead_Shrike_0023_105892.jpg,/home/mark/Escritorio/upv/proyectos/Proyecto-IA/Parte-2_Analisis_Exploratorio_Datos/CUB_200_2011/CUB_200_2011/images/111.Loggerhead_Shrike/Loggerhead_Shrike_0023_105892.jpg,test,0,202.0,113.0,239.0,214.0
6494,111,111.Loggerhead_Shrike,111.Loggerhead_Shrike,Loggerhead_Shrike_0021_104885.jpg,111.Loggerhead_Shrike/Loggerhead_Shrike_0021_104885.jpg,/home/mark/Escritorio/upv/proyectos/Proyecto-IA/Parte-2_Analisis_Exploratorio_Datos/CUB_200_2011/CUB_200_2011/images/111.Loggerhead_Shrike/Loggerhead_Shrike_0021_104885.jpg,test,0,54.0,84.0,249.0,170.0
6495,111,111.Loggerhead_Shrike,111.Loggerhead_Shrike,Loggerhead_Shrike_0068_105400.jpg,111.Loggerhead_Shrike/Loggerhead_Shrike_0068_105400.jpg,/home/mark/Escritorio/upv/proyectos/Proyecto-IA/Parte-2_Analisis_Exploratorio_Datos/CUB_200_2011/CUB_200_2011/images/111.Loggerhead_Shrike/Loggerhead_Shrike_0068_105400.jpg,test,0,85.0,89.0,225.0,187.0
6496,111,111.Loggerhead_Shrike,111.Loggerhead_Shrike,Loggerhead_Shrike_0084_105919.jpg,111.Loggerhead_Shrike/Loggerhead_Shrike_0084_105919.jpg,/home/mark/Escritorio/upv/proyectos/Proyecto-IA/Parte-2_Analisis_Exploratorio_Datos/CUB_200_2011/CUB_200_2011/images/111.Loggerhead_Shrike/Loggerhead_Shrike_0084_105919.jpg,train,1,79.0,41.0,230.0,228.0
6497,111,111.Loggerhead_Shrike,111.Loggerhead_Shrike,Loggerhead_Shrike_0017_104864.jpg,111.Loggerhead_Shrike/Loggerhead_Shrike_0017_104864.jpg,/home/mark/Escritorio/upv/proyectos/Proyecto-IA/Parte-2_Analisis_Exploratorio_Datos/CUB_200_2011/CUB_200_2011/images/111.Loggerhead_Shrike/Loggerhead_Shrike_0017_104864.jpg,test,0,6.0,79.0,244.0,271.0
6498,111,111.Loggerhead_Shrike,111.Loggerhead_Shrike,Loggerhead_Shrike_0026_104898.jpg,111.Loggerhead_Shrike/Loggerhead_Shrike_0026_104898.jpg,/home/mark/Escritorio/upv/proyectos/Proyecto-IA/Parte-2_Analisis_Exploratorio_Datos/CUB_200_2011/CUB_200_2011/images/111.Loggerhead_Shrike/Loggerhead_Shrike_0026_104898.jpg,test,0,69.0,50.0,308.0,190.0
6499,111,111.Loggerhead_Shrike,111.Loggerhead_Shrike,Loggerhead_Shrike_0110_105947.jpg,111.Loggerhead_Shrike/Loggerhead_Shrike_0110_105947.jpg,/home/mark/Escritorio/upv/proyectos/Proyecto-IA/Parte-2_Analisis_Exploratorio_Datos/CUB_200_2011/CUB_200_2011/images/111.Loggerhead_Shrike/Loggerhead_Shrike_0110_105947.jpg,test,0,126.0,59.0,263.0,290.0
6500,111,111.Loggerhead_Shrike,111.Loggerhead_Shrike,Loggerhead_Shrike_0090_106461.jpg,111.Loggerhead_Shrike/Loggerhead_Shrike_0090_106461.jpg,/home/mark/Escritorio/upv/proyectos/Proyecto-IA/Parte-2_Analisis_Exploratorio_Datos/CUB_200_2011/CUB_200_2011/images/111.Loggerhead_Shrike/Loggerhead_Shrike_0090_106461.jpg,train,1,107.0,76.0,244.0,182.0
6501,111,111.Loggerhead_Shrike,111.Loggerhead_Shrike,Loggerhead_Shrike_0030_104930.jpg,111.Loggerhead_Shrike/Loggerhead_Shrike_0030_104930.jpg,/home/mark/Escritorio/upv/proyectos/Proyecto-IA/Parte-2_Analisis_Exploratorio_Datos/CUB_200_2011/CUB_200_2011/images/111.Loggerhead_Shrike/Loggerhead_Shrike_0030_104930.jpg,test,0,91.0,138.0,234.0,204.0
6502,111,111.Loggerhead_Shrike,111.Loggerhead_Shrike,Loggerhead_Shrike_0051_105447.jpg,111.Loggerhead_Shrike/Loggerhead_Shrike_0051_105447.jpg,/home/mark/Escritorio/upv/proyectos/Proyecto-IA/Parte-2_Analisis_Exploratorio_Datos/CUB_200_2011/CUB_200_2011/images/111.Loggerhead_Shrike/Loggerhead_Shrike_0051_105447.jpg,train,1,199.0,60.0,212.0,258.0
6503,112,112.Great_Grey_Shrike,112.Great_Grey_Shrike,Great_Grey_Shrike_0056_106752.jpg,112.Great_Grey_Shrike/Great_Grey_Shrike_0056_106752.jpg,/home/mark/Escritorio/upv/proyectos/Proyecto-IA/Parte-2_Analisis_Exploratorio_Datos/CUB_200_2011/CUB_200_2011/images/112.Great_Grey_Shrike/Great_Grey_Shrike_0056_106752.jpg,train,1,123.0,100.0,131.0,265.0
6504,112,112.Great_Grey_Shrike,112.Great_Grey_Shrike,Great_Grey_Shrike_0048_106754.jpg,112.Great_Grey_Shrike/Great_Grey_Shrike_0048_106754.jpg,/home/mark/Escritorio/upv/proyectos/Proyecto-IA/Parte-2_Analisis_Exploratorio_Datos/CUB_200_2011/CUB_200_2011/images/112.Great_Grey_Shrike/Great_Grey_Shrike_0048_106754.jpg,test,0,211.0,98.0,101.0,102.0
6505,112,112.Great_Grey_Shrike,112.Great_Grey_Shrike,Great_Grey_Shrike_0066_106759.jpg,112.Great_Grey_Shrike/Great_Grey_Shrike_0066_106759.jpg,/home/mark/Escritorio/upv/proyectos/Proyecto-IA/Parte-2_Analisis_Exploratorio_Datos/CUB_200_2011/CUB_200_2011/images/112.Great_Grey_Shrike/Great_Grey_Shrike_0066_106759.jpg,test,0,26.0,128.0,306.0,307.0
6506,112,112.Great_Grey_Shrike,112.Great_Grey_Shrike,Great_Grey_Shrike_0017_797028.jpg,112.Great_Grey_Shrike/Great_Grey_Shrike_0017_797028.jpg,/home/mark/Escritorio/upv/proyectos/Proyecto-IA/Parte-2_Analisis_Exploratorio_Datos/CUB_200_2011/CUB_200_2011/images/112.Great_Grey_Shrike/Great_Grey_Shrike_0017_797028.jpg,train,1,24.0,8.0,138.0,156.0
6507,112,112.Great_Grey_Shrike,112.Great_Grey_Shrike,Great_Grey_Shrike_0054_106768.jpg,112.Great_Grey_Shrike/Great_Grey_Shrike_0054_106768.jpg,/home/mark/Escritorio/upv/proyectos/Proyecto-IA/Parte-2_Analisis_Exploratorio_Datos/CUB_200_2011/CUB_200_2011/images/112.Great_Grey_Shrike/Great_Grey_Shrike_0054_106768.jpg,train,1,57.0,143.0,213.0,155.0
6508,112,112.Great_Grey_Shrike,112.Great_Grey_Shrike,Great_Grey_Shrike_0018_106776.jpg,112.Great_Grey_Shrike/Great_Grey_Shrike_0018_106776.jpg,/home/mark/Escritorio/upv/proyectos/Proyecto-IA/Parte-2_Analisis_Exploratorio_Datos/CUB_200_2011/CUB_200_2011/images/112.Great_Grey_Shrike/Great_Grey_Shrike_0018_106776.jpg,train,1,100.0,113.0,170.0,293.0
6509,112,112.Great_Grey_Shrike,112.Great_Grey_Shrike,Great_Grey_Shrike_0068_797060.jpg,112.Great_Grey_Shrike/Great_Grey_Shrike_0068_797060.jpg,/home/mark/Escritorio/upv/proyectos/Proyecto-IA/Parte-2_Analisis_Exploratorio_Datos/CUB_200_2011/CUB_200_2011/images/112.Great_Grey_Shrike/Great_Grey_Shrike_0068_797060.jpg,test,0,77.0,86.0,231.0,161.0
6510,112,112.Great_Grey_Shrike,112.Great_Grey_Shrike,Great_Grey_Shrike_0064_106778.jpg,112.Great_Grey_Shrike/Great_Grey_Shrike_0064_106778.jpg,/home/mark/Escritorio/upv/proyectos/Proyecto-IA/Parte-2_Analisis_Exploratorio_Datos/CUB_200_2011/CUB_200_2011/images/112.Great_Grey_Shrike/Great_Grey_Shrike_0064_106778.jpg,train,1,90.0,71.0,178.0,252.0
6511,112,112.Great_Grey_Shrike,112.Great_Grey_Shrike,Great_Grey_Shrike_0086_106533.jpg,112.Great_Grey_Shrike/Great_Grey_Shrike_0086_106533.jpg,/home/mark/Escritorio/upv/proyectos/Proyecto-IA/Parte-2_Analisis_Exploratorio_Datos/CUB_200_2011/CUB_200_2011/images/112.Great_Grey_Shrike/Great_Grey_Shrike_0086_106533.jpg,test,0,242.0,102.0,129.0,134.0
6512,112,112.Great_Grey_Shrike,112.Great_Grey_Shrike,Great_Grey_Shrike_0053_106792.jpg,112.Great_Grey_Shrike/Great_Grey_Shrike_0053_106792.jpg,/home/mark/Escritorio/upv/proyectos/Proyecto-IA/Parte-2_Analisis_Exploratorio_Datos/CUB_200_2011/CUB_200_2011/images/112.Great_Grey_Shrike/Great_Grey_Shrike_0053_106792.jpg,test,0,47.0,125.0,254.0,212.0
6513,112,112.Great_Grey_Shrike,112.Great_Grey_Shrike,Great_Grey_Shrike_0032_797021.jpg,112.Great_Grey_Shrike/Great_Grey_Shrike_0032_797021.jpg,/home/mark/Escritorio/upv/proyectos/Proyecto-IA/Parte-2_Analisis_Exploratorio_Datos/CUB_200_2011/CUB_200_2011/images/112.Great_Grey_Shrike/Great_Grey_Shrike_0032_797021.jpg,train,1,21.0,56.0,367.0,240.0
6514,112,112.Great_Grey_Shrike,112.Great_Grey_Shrike,Great_Grey_Shrike_0070_106547.jpg,112.Great_Grey_Shrike/Great_Grey_Shrike_0070_106547.jpg,/home/mark/Escritorio/upv/proyectos/Proyecto-IA/Parte-2_Analisis_Exploratorio_Datos/CUB_200_2011/CUB_200_2011/images/112.Great_Grey_Shrike/Great_Grey_Shrike_0070_106547.jpg,train,1,31.0,37.0,300.0,321.0
6515,112,112.Great_Grey_Shrike,112.Great_Grey_Shrike,Great_Grey_Shrike_0003_106552.jpg,112.Great_Grey_Shrike/Great_Grey_Shrike_0003_106552.jpg,/home/mark/Escritorio/upv/proyectos/Proyecto-IA/Parte-2_Analisis_Exploratorio_Datos/CUB_200_2011/CUB_200_2011/images/112.Great_Grey_Shrike/Great_Grey_Shrike_0003_106552.jpg,train,1,105.0,37.0,393.0,301.0
6516,112,112.Great_Grey_Shrike,112.Great_Grey_Shrike,Great_Grey_Shrike_0094_106576.jpg,112.Great_Grey_Shrike/Great_Grey_Shrike_0094_106576.jpg,/home/mark/Escritorio/upv/proyectos/Proyecto-IA/Parte-2_Analisis_Exploratorio_Datos/CUB_200_2011/CUB_200_2011/images/112.Great_Grey_Shrike/Great_Grey_Shrike_0094_106576.jpg,test,0,56.0,163.0,213.0,108.0
6517,112,112.Great_Grey_Shrike,112.Great_Grey_Shrike,Great_Grey_Shrike_0027_797009.jpg,112.Great_Grey_Shrike/Great_Grey_Shrike_0027_797009.jpg,/home/mark/Escritorio/upv/proyectos/Proyecto-IA/Parte-2_Analisis_Exploratorio_Datos/CUB_200_2011/CUB_200_2011/images/112.Great_Grey_Shrike/Great_Grey_Shrike_0027_797009.jpg,test,0,158.0,97.0,146.0,125.0
6518,112,112.Great_Grey_Shrike,112.Great_Grey_Shrike,Great_Grey_Shrike_0061_106580.jpg,112.Great_Grey_Shrike/Great_Grey_Shrike_0061_106580.jpg,/home/mark/Escritorio/upv/proyectos/Proyecto-IA/Parte-2_Analisis_Exploratorio_Datos/CUB_200_2011/CUB_200_2011/images/112.Great_Grey_Shrike/Great_Grey_Shrike_0061_106580.jpg,train,1,101.0,74.0,212.0,172.0
6519,112,112.Great_Grey_Shrike,112.Great_Grey_Shrike,Great_Grey_Shrike_0039_797015.jpg,112.Great_Grey_Shrike/Great_Grey_Shrike_0039_797015.jpg,/home/mark/Escritorio/upv/proyectos/Proyecto-IA/Parte-2_Analisis_Exploratorio_Datos/CUB_200_2011/CUB_200_2011/images/112.Great_Grey_Shrike/Great_Grey_Shrike_0039_797015.jpg,test,0,75.0,46.0,204.0,118.0
6520,112,112.Great_Grey_Shrike,112.Great_Grey_Shrike,Great_Grey_Shrike_0079_797018.jpg,112.Great_Grey_Shrike/Great_Grey_Shrike_0079_797018.jpg,/home/mark/Escritorio/upv/proyectos/Proyecto-IA/Parte-2_Analisis_Exploratorio_Datos/CUB_200_2011/CUB_200_2011/images/112.Great_Grey_Shrike/Great_Grey_Shrike_0079_797018.jpg,train,1,182.0,95.0,169.0,182.0
6521,112,112.Great_Grey_Shrike,112.Great_Grey_Shrike,Great_Grey_Shrike_0075_797022.jpg,112.Great_Grey_Shrike/Great_Grey_Shrike_0075_797022.jpg,/home/mark/Escritorio/upv/proyectos/Proyecto-IA/Parte-2_Analisis_Exploratorio_Datos/CUB_200_2011/CUB_200_2011/images/112.Great_Grey_Shrike/Great_Grey_Shrike_0075_797022.jpg,test,0,35.0,93.0,444.0,226.0
6522,112,112.Great_Grey_Shrike,112.Great_Grey_Shrike,Great_Grey_Shrike_0010_797023.jpg,112.Great_Grey_Shrike/Great_Grey_Shrike_0010_797023.jpg,/home/mark/Escritorio/upv/proyectos/Proyecto-IA/Parte-2_Analisis_Exploratorio_Datos/CUB_200_2011/CUB_200_2011/images/112.Great_Grey_Shrike/Great_Grey_Shrike_0010_797023.jpg,test,0,75.0,93.0,296.0,233.0
6523,112,112.Great_Grey_Shrike,112.Great_Grey_Shrike,Great_Grey_Shrike_0049_797025.jpg,112.Great_Grey_Shrike/Great_Grey_Shrike_0049_797025.jpg,/home/mark/Escritorio/upv/proyectos/Proyecto-IA/Parte-2_Analisis_Exploratorio_Datos/CUB_200_2011/CUB_200_2011/images/112.Great_Grey_Shrike/Great_Grey_Shrike_0049_797025.jpg,train,1,18.0,58.0,361.0,223.0
6524,112,112.Great_Grey_Shrike,112.Great_Grey_Shrike,Great_Grey_Shrike_0080_106850.jpg,112.Great_Grey_Shrike/Great_Grey_Shrike_0080_106850.jpg,/home/mark/Escritorio/upv/proyectos/Proyecto-IA/Parte-2_Analisis_Exploratorio_Datos/CUB_200_2011/CUB_200_2011/images/112.Great_Grey_Shrike/Great_Grey_Shrike_0080_106850.jpg,test,0,93.0,68.0,167.0,366.0
6525,112,112.Great_Grey_Shrike,112.Great_Grey_Shrike,Great_Grey_Shrike_0065_797027.jpg,112.Great_Grey_Shrike/Great_Grey_Shrike_0065_797027.jpg,/home/mark/Escritorio/upv/proyectos/Proyecto-IA/Parte-2_Analisis_Exploratorio_Datos/CUB_200_2011/CUB_200_2011/images/112.Great_Grey_Shrike/Great_Grey_Shrike_0065_797027.jpg,test,0,157.0,58.0,117.0,186.0
6526,112,112.Great_Grey_Shrike,112.Great_Grey_Shrike,Great_Grey_Shrike_0011_106852.jpg,112.Great_Grey_Shrike/Great_Grey_Shrike_0011_106852.jpg,/home/mark/Escritorio/upv/proyectos/Proyecto-IA/Parte-2_Analisis_Exploratorio_Datos/CUB_200_2011/CUB_200_2011/images/112.Great_Grey_Shrike/Great_Grey_Shrike_0011_106852.jpg,test,0,138.0,83.0,324.0,249.0
6527,112,112.Great_Grey_Shrike,112.Great_Grey_Shrike,Great_Grey_Shrike_0015_797031.jpg,112.Great_Grey_Shrike/Great_Grey_Shrike_0015_797031.jpg,/home/mark/Escritorio/upv/proyectos/Proyecto-IA/Parte-2_Analisis_Exploratorio_Datos/CUB_200_2011/CUB_200_2011/images/112.Great_Grey_Shrike/Great_Grey_Shrike_0015_797031.jpg,test,0,94.0,51.0,231.0,221.0
6528,112,112.Great_Grey_Shrike,112.Great_Grey_Shrike,Great_Grey_Shrike_0055_106858.jpg,112.Great_Grey_Shrike/Great_Grey_Shrike_0055_106858.jpg,/home/mark/Escritorio/upv/proyectos/Proyecto-IA/Parte-2_Analisis_Exploratorio_Datos/CUB_200_2011/CUB_200_2011/images/112.Great_Grey_Shrike/Great_Grey_Shrike_0055_106858.jpg,test,0,42.0,77.0,235.0,234.0
6529,112,112.Great_Grey_Shrike,112.Great_Grey_Shrike,Great_Grey_Shrike_0089_797036.jpg,112.Great_Grey_Shrike/Great_Grey_Shrike_0089_797036.jpg,/home/mark/Escritorio/upv/proyectos/Proyecto-IA/Parte-2_Analisis_Exploratorio_Datos/CUB_200_2011/CUB_200_2011/images/112.Great_Grey_Shrike/Great_Grey_Shrike_0089_797036.jpg,train,1,117.0,68.0,322.0,220.0
6530,112,112.Great_Grey_Shrike,112.Great_Grey_Shrike,Great_Grey_Shrike_0085_797037.jpg,112.Great_Grey_Shrike/Great_Grey_Shrike_0085_797037.jpg,/home/mark/Escritorio/upv/proyectos/Proyecto-IA/Parte-2_Analisis_Exploratorio_Datos/CUB_200_2011/CUB_200_2011/images/112.Great_Grey_Shrike/Great_Grey_Shrike_0085_797037.jpg,test,0,80.0,65.0,179.0,169.0
6531,112,112.Great_Grey_Shrike,112.Great_Grey_Shrike,Great_Grey_Shrike_0009_797038.jpg,112.Great_Grey_Shrike/Great_Grey_Shrike_0009_797038.jpg,/home/mark/Escritorio/upv/proyectos/Proyecto-IA/Parte-2_Analisis_Exploratorio_Datos/CUB_200_2011/CUB_200_2011/images/112.Great_Grey_Shrike/Great_Grey_Shrike_0009_797038.jpg,train,1,45.0,69.0,257.0,267.0
6532,112,112.Great_Grey_Shrike,112.Great_Grey_Shrike,Great_Grey_Shrike_0004_797041.jpg,112.Great_Grey_Shrike/Great_Grey_Shrike_0004_797041.jpg,/home/mark/Escritorio/upv/proyectos/Proyecto-IA/Parte-2_Analisis_Exploratorio_Datos/CUB_200_2011/CUB_200_2011/images/112.Great_Grey_Shrike/Great_Grey_Shrike_0004_797041.jpg,train,1,101.0,75.0,249.0,110.0
6533,112,112.Great_Grey_Shrike,112.Great_Grey_Shrike,Great_Grey_Shrike_0063_797042.jpg,112.Great_Grey_Shrike/Great_Grey_Shrike_0063_797042.jpg,/home/mark/Escritorio/upv/proyectos/Proyecto-IA/Parte-2_Analisis_Exploratorio_Datos/CUB_200_2011/CUB_200_2011/images/112.Great_Grey_Shrike/Great_Grey_Shrike_0063_797042.jpg,train,1,11.0,49.0,164.0,116.0
6534,112,112.Great_Grey_Shrike,112.Great_Grey_Shrike,Great_Grey_Shrike_0014_797044.jpg,112.Great_Grey_Shrike/Great_Grey_Shrike_0014_797044.jpg,/home/mark/Escritorio/upv/proyectos/Proyecto-IA/Parte-2_Analisis_Exploratorio_Datos/CUB_200_2011/CUB_200_2011/images/112.Great_Grey_Shrike/Great_Grey_Shrike_0014_797044.jpg,train,1,242.0,85.0,126.0,200.0
6535,112,112.Great_Grey_Shrike,112.Great_Grey_Shrike,Great_Grey_Shrike_0045_797047.jpg,112.Great_Grey_Shrike/Great_Grey_Shrike_0045_797047.jpg,/home/mark/Escritorio/upv/proyectos/Proyecto-IA/Parte-2_Analisis_Exploratorio_Datos/CUB_200_2011/CUB_200_2011/images/112.Great_Grey_Shrike/Great_Grey_Shrike_0045_797047.jpg,train,1,104.0,15.0,302.0,338.0
6536,112,112.Great_Grey_Shrike,112.Great_Grey_Shrike,Great_Grey_Shrike_0092_797048.jpg,112.Great_Grey_Shrike/Great_Grey_Shrike_0092_797048.jpg,/home/mark/Escritorio/upv/proyectos/Proyecto-IA/Parte-2_Analisis_Exploratorio_Datos/CUB_200_2011/CUB_200_2011/images/112.Great_Grey_Shrike/Great_Grey_Shrike_0092_797048.jpg,train,1,222.0,63.0,175.0,217.0
6537,112,112.Great_Grey_Shrike,112.Great_Grey_Shrike,Great_Grey_Shrike_0038_106617.jpg,112.Great_Grey_Shrike/Great_Grey_Shrike_0038_106617.jpg,/home/mark/Escritorio/upv/proyectos/Proyecto-IA/Parte-2_Analisis_Exploratorio_Datos/CUB_200_2011/CUB_200_2011/images/112.Great_Grey_Shrike/Great_Grey_Shrike_0038_106617.jpg,test,0,177.0,75.0,151.0,153.0
6538,112,112.Great_Grey_Shrike,112.Great_Grey_Shrike,Great_Grey_Shrike_0076_797050.jpg,112.Great_Grey_Shrike/Great_Grey_Shrike_0076_797050.jpg,/home/mark/Escritorio/upv/proyectos/Proyecto-IA/Parte-2_Analisis_Exploratorio_Datos/CUB_200_2011/CUB_200_2011/images/112.Great_Grey_Shrike/Great_Grey_Shrike_0076_797050.jpg,train,1,195.0,113.0,161.0,165.0
6539,112,112.Great_Grey_Shrike,112.Great_Grey_Shrike,Great_Grey_Shrike_0083_797051.jpg,112.Great_Grey_Shrike/Great_Grey_Shrike_0083_797051.jpg,/home/mark/Escritorio/upv/proyectos/Proyecto-IA/Parte-2_Analisis_Exploratorio_Datos/CUB_200_2011/CUB_200_2011/images/112.Great_Grey_Shrike/Great_Grey_Shrike_0083_797051.jpg,train,1,22.0,36.0,334.0,272.0
6540,112,112.Great_Grey_Shrike,112.Great_Grey_Shrike,Great_Grey_Shrike_0020_797052.jpg,112.Great_Grey_Shrike/Great_Grey_Shrike_0020_797052.jpg,/home/mark/Escritorio/upv/proyectos/Proyecto-IA/Parte-2_Analisis_Exploratorio_Datos/CUB_200_2011/CUB_200_2011/images/112.Great_Grey_Shrike/Great_Grey_Shrike_0020_797052.jpg,train,1,68.0,167.0,139.0,292.0
6541,112,112.Great_Grey_Shrike,112.Great_Grey_Shrike,Great_Grey_Shrike_0025_106622.jpg,112.Great_Grey_Shrike/Great_Grey_Shrike_0025_106622.jpg,/home/mark/Escritorio/upv/proyectos/Proyecto-IA/Parte-2_Analisis_Exploratorio_Datos/CUB_200_2011/CUB_200_2011/images/112.Great_Grey_Shrike/Great_Grey_Shrike_0025_106622.jpg,test,0,135.0,70.0,179.0,195.0
6542,112,112.Great_Grey_Shrike,112.Great_Grey_Shrike,Great_Grey_Shrike_0005_797055.jpg,112.Great_Grey_Shrike/Great_Grey_Shrike_0005_797055.jpg,/home/mark/Escritorio/upv/proyectos/Proyecto-IA/Parte-2_Analisis_Exploratorio_Datos/CUB_200_2011/CUB_200_2011/images/112.Great_Grey_Shrike/Great_Grey_Shrike_0005_797055.jpg,test,0,28.0,71.0,359.0,202.0
6543,112,112.Great_Grey_Shrike,112.Great_Grey_Shrike,Great_Grey_Shrike_0042_797056.jpg,112.Great_Grey_Shrike/Great_Grey_Shrike_0042_797056.jpg,/home/mark/Escritorio/upv/proyectos/Proyecto-IA/Parte-2_Analisis_Exploratorio_Datos/CUB_200_2011/CUB_200_2011/images/112.Great_Grey_Shrike/Great_Grey_Shrike_0042_797056.jpg,train,1,4.0,29.0,285.0,388.0
6544,112,112.Great_Grey_Shrike,112.Great_Grey_Shrike,Great_Grey_Shrike_0022_797057.jpg,112.Great_Grey_Shrike/Great_Grey_Shrike_0022_797057.jpg,/home/mark/Escritorio/upv/proyectos/Proyecto-IA/Parte-2_Analisis_Exploratorio_Datos/CUB_200_2011/CUB_200_2011/images/112.Great_Grey_Shrike/Great_Grey_Shrike_0022_797057.jpg,train,1,210.0,109.0,106.0,115.0
6545,112,112.Great_Grey_Shrike,112.Great_Grey_Shrike,Great_Grey_Shrike_0062_106628.jpg,112.Great_Grey_Shrike/Great_Grey_Shrike_0062_106628.jpg,/home/mark/Escritorio/upv/proyectos/Proyecto-IA/Parte-2_Analisis_Exploratorio_Datos/CUB_200_2011/CUB_200_2011/images/112.Great_Grey_Shrike/Great_Grey_Shrike_0062_106628.jpg,test,0,30.0,56.0,263.0,425.0
6546,112,112.Great_Grey_Shrike,112.Great_Grey_Shrike,Great_Grey_Shrike_0058_106634.jpg,112.Great_Grey_Shrike/Great_Grey_Shrike_0058_106634.jpg,/home/mark/Escritorio/upv/proyectos/Proyecto-IA/Parte-2_Analisis_Exploratorio_Datos/CUB_200_2011/CUB_200_2011/images/112.Great_Grey_Shrike/Great_Grey_Shrike_0058_106634.jpg,train,1,101.0,85.0,198.0,223.0
6547,112,112.Great_Grey_Shrike,112.Great_Grey_Shrike,Great_Grey_Shrike_0043_106818.jpg,112.Great_Grey_Shrike/Great_Grey_Shrike_0043_106818.jpg,/home/mark/Escritorio/upv/proyectos/Proyecto-IA/Parte-2_Analisis_Exploratorio_Datos/CUB_200_2011/CUB_200_2011/images/112.Great_Grey_Shrike/Great_Grey_Shrike_0043_106818.jpg,train,1,106.0,137.0,188.0,119.0
6548,112,112.Great_Grey_Shrike,112.Great_Grey_Shrike,Great_Grey_Shrike_0071_106861.jpg,112.Great_Grey_Shrike/Great_Grey_Shrike_0071_106861.jpg,/home/mark/Escritorio/upv/proyectos/Proyecto-IA/Parte-2_Analisis_Exploratorio_Datos/CUB_200_2011/CUB_200_2011/images/112.Great_Grey_Shrike/Great_Grey_Shrike_0071_106861.jpg,test,0,143.0,43.0,194.0,159.0
6549,112,112.Great_Grey_Shrike,112.Great_Grey_Shrike,Great_Grey_Shrike_0082_106650.jpg,112.Great_Grey_Shrike/Great_Grey_Shrike_0082_106650.jpg,/home/mark/Escritorio/upv/proyectos/Proyecto-IA/Parte-2_Analisis_Exploratorio_Datos/CUB_200_2011/CUB_200_2011/images/112.Great_Grey_Shrike/Great_Grey_Shrike_0082_106650.jpg,test,0,70.0,61.0,316.0,403.0
6550,112,112.Great_Grey_Shrike,112.Great_Grey_Shrike,Great_Grey_Shrike_0012_106661.jpg,112.Great_Grey_Shrike/Great_Grey_Shrike_0012_106661.jpg,/home/mark/Escritorio/upv/proyectos/Proyecto-IA/Parte-2_Analisis_Exploratorio_Datos/CUB_200_2011/CUB_200_2011/images/112.Great_Grey_Shrike/Great_Grey_Shrike_0012_106661.jpg,test,0,60.0,143.0,232.0,187.0
